class,parent,classLabel,parentLabel,classDefinition,parentDefinition,classComment,parentComment
http://purl.obolibrary.org/obo/PATO_0001624,http://purl.obolibrary.org/obo/PATO_0002303,decreased functionality,decreased object quality,A functionality quality held by the bearer when the latter exhibits decreased ability to perform a regular function(s).,A quality of an object that has a value that is decreased compared to normal or average.,,
http://purl.obolibrary.org/obo/PATO_0001624,http://purl.obolibrary.org/obo/PATO_0001510,decreased functionality,functional,A functionality quality held by the bearer when the latter exhibits decreased ability to perform a regular function(s).,A functionality quality held by the bearer when the latter is able to perform a regular function(s).,,
http://purl.obolibrary.org/obo/PATO_0001625,http://purl.obolibrary.org/obo/PATO_0001510,increased functionality,functional,A functional quality held by the bearer when the latter exhibits increased ability to perform a regular function(s).,A functionality quality held by the bearer when the latter is able to perform a regular function(s).,,
http://purl.obolibrary.org/obo/PATO_0001625,http://purl.obolibrary.org/obo/PATO_0001559,increased functionality,having extra function,A functional quality held by the bearer when the latter exhibits increased ability to perform a regular function(s).,A functionality quality which is held by the bearer when the latter is able to perform additional or different function(s).,,
http://purl.obolibrary.org/obo/PATO_0001632,http://purl.obolibrary.org/obo/PATO_0000140,anterior to,position,A spatial quality inhering in a bearer by virtue of the bearer's being located toward the front of an organism relative to another entity.,A spatial quality inhering in a bearer by virtue of the bearer's spatial location relative to other objects in the vicinity.,,
http://purl.obolibrary.org/obo/PATO_0001648,http://purl.obolibrary.org/obo/PATO_0001711,circumference,perimeter,An 1-D extent quality which is equal to the length of the closed curve of a circle.,An 1-D extent quality inhering in two-dimensional bearer by virtue of being equal to the distance around it.,,
http://purl.obolibrary.org/obo/PATO_0001711,http://purl.obolibrary.org/obo/PATO_0001708,perimeter,1-D extent,An 1-D extent quality inhering in two-dimensional bearer by virtue of being equal to the distance around it.,A size quality inhering in an bearer by virtue of the bearer's extension in one dimension.,,
http://purl.obolibrary.org/obo/PATO_0001652,http://purl.obolibrary.org/obo/PATO_0000140,alignment,position,A spatial quality inhering in a bearer by virtue of the bearer's spatial positioning with respect to an additional entity.,A spatial quality inhering in a bearer by virtue of the bearer's spatial location relative to other objects in the vicinity.,,
http://purl.obolibrary.org/obo/PATO_0001653,http://purl.obolibrary.org/obo/PATO_0001652,aligned with,alignment,An alignment quality inhering in a bearer by virtue of the bearer's being in a proper spatial positioning with respect to an additional entity.,A spatial quality inhering in a bearer by virtue of the bearer's spatial positioning with respect to an additional entity.,,
http://purl.obolibrary.org/obo/PATO_0001654,http://purl.obolibrary.org/obo/PATO_0001652,misaligned with,alignment,An alignment quality inhering in a bearer by virtue of the bearer's being in a improper spatial positioning with respect to an additional entity.,A spatial quality inhering in a bearer by virtue of the bearer's spatial positioning with respect to an additional entity.,,
http://purl.obolibrary.org/obo/PATO_0001655,http://purl.obolibrary.org/obo/PATO_0000033,osmolarity,concentration of,A concentration quality inhering in a bearer by virtue of the bearer's amount of osmoles of solute per liter of solution.,A quality inhering in a substance by virtue of the amount of the bearer's there is mixed with another substance.,,
http://purl.obolibrary.org/obo/PATO_0001671,http://purl.obolibrary.org/obo/PATO_0001475,increased distribution,increased position,A distribution which is relatively high.,A position which is relatively high.,,
http://purl.obolibrary.org/obo/PATO_0001671,http://purl.obolibrary.org/obo/PATO_0001566,increased distribution,distributed,A distribution which is relatively high.,A spatial pattern inhering in a bearer by virtue of the bearer's being spread out or scattered about or divided up.,,
http://purl.obolibrary.org/obo/PATO_0001672,http://purl.obolibrary.org/obo/PATO_0001476,decreased distribution,decreased position,A distribution which is relatively low.,A positional which is relatively low.,,
http://purl.obolibrary.org/obo/PATO_0001672,http://purl.obolibrary.org/obo/PATO_0001566,decreased distribution,distributed,A distribution which is relatively low.,A spatial pattern inhering in a bearer by virtue of the bearer's being spread out or scattered about or divided up.,,
http://purl.obolibrary.org/obo/PATO_0001675,http://purl.obolibrary.org/obo/PATO_0002303,decreased efficiency,decreased object quality,An efficiency which is relatively low.,A quality of an object that has a value that is decreased compared to normal or average.,,
http://purl.obolibrary.org/obo/PATO_0001675,http://purl.obolibrary.org/obo/PATO_0001678,decreased efficiency,efficient,An efficiency which is relatively low.,An efficiency quality inhering in a bearer by virtue of the bearer's having efficiency.,,
http://purl.obolibrary.org/obo/PATO_0001678,http://purl.obolibrary.org/obo/PATO_0001029,efficient,efficiency,An efficiency quality inhering in a bearer by virtue of the bearer's having efficiency.,A physical quality inhering in a bearer by virtue of ratio of the bearer's output to the bearer's input.,,
http://purl.obolibrary.org/obo/PATO_0001676,http://purl.obolibrary.org/obo/PATO_0002305,increased efficiency,increased object quality,An efficiency which is relatively high.,A quality of an object that has a value that is increased compared to normal or average.,,
http://purl.obolibrary.org/obo/PATO_0001676,http://purl.obolibrary.org/obo/PATO_0001678,increased efficiency,efficient,An efficiency which is relatively high.,An efficiency quality inhering in a bearer by virtue of the bearer's having efficiency.,,
http://purl.obolibrary.org/obo/PATO_0001682,http://purl.obolibrary.org/obo/PATO_0001018,magnetism,physical quality,A physical quality inhering in a bearer by virtue of the bearer's disposition to exert an attractive or repulsive force on other entities.,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,,
http://purl.obolibrary.org/obo/PATO_0001685,http://purl.obolibrary.org/obo/PATO_0001682,magnetic,magnetism,A magnetic quality inhering in a bearer by virtue of the bearer's ability to exert magnitism.,A physical quality inhering in a bearer by virtue of the bearer's disposition to exert an attractive or repulsive force on other entities.,,
http://purl.obolibrary.org/obo/PATO_0001712,http://purl.obolibrary.org/obo/PATO_0000573,increased perimeter,increased length,A perimeter which is relatively high.,A length quality which is relatively large.,,
http://purl.obolibrary.org/obo/PATO_0001712,http://purl.obolibrary.org/obo/PATO_0001711,increased perimeter,perimeter,A perimeter which is relatively high.,An 1-D extent quality inhering in two-dimensional bearer by virtue of being equal to the distance around it.,,
http://purl.obolibrary.org/obo/PATO_0001713,http://purl.obolibrary.org/obo/PATO_0000574,decreased perimeter,decreased length,A perimeter which is relatively low.,A length quality which is relatively small.,,
http://purl.obolibrary.org/obo/PATO_0001713,http://purl.obolibrary.org/obo/PATO_0001711,decreased perimeter,perimeter,A perimeter which is relatively low.,An 1-D extent quality inhering in two-dimensional bearer by virtue of being equal to the distance around it.,,
http://purl.obolibrary.org/obo/PATO_0001729,http://purl.obolibrary.org/obo/PATO_0001995,shedability,organismal quality,An organismal quality inhering in a bearer by virtue of the bearer's disposition to lose an entity by natural process.,A quality that inheres in an entire organism or part of an organism.,,
http://purl.obolibrary.org/obo/PATO_0001730,http://purl.obolibrary.org/obo/PATO_0001729,deciduous (generic),shedability,A quality inhering in a bearer by virtue of the bearer's disposition to shed body parts.,An organismal quality inhering in a bearer by virtue of the bearer's disposition to lose an entity by natural process.,,
http://purl.obolibrary.org/obo/PATO_0001732,http://purl.obolibrary.org/obo/PATO_0001729,non-deciduous (any body part),shedability,A quality inhering in a plant by virtue of the bearer's disposition to not shed any body part.,An organismal quality inhering in a bearer by virtue of the bearer's disposition to lose an entity by natural process.,,
http://purl.obolibrary.org/obo/PATO_0001740,http://purl.obolibrary.org/obo/PATO_0001739,activity (of a radionuclide),radiation quality,A radiation quality inhering in a radioactive substance by virtue of its transformation (disintegration) rate.,A quality that inheres in an bearer by virtue of how that bearer interacts with radiation.,,
http://purl.obolibrary.org/obo/PATO_0001740,http://purl.obolibrary.org/obo/PATO_0002198,activity (of a radionuclide),quality of a substance,A radiation quality inhering in a radioactive substance by virtue of its transformation (disintegration) rate.,A quality inhering in a bearer by virtue of its constitution.,,
