class,parent,classLabel,parentLabel,classDefinition,parentDefinition,classComment,parentComment
http://purl.obolibrary.org/obo/PATO_0001481,http://purl.obolibrary.org/obo/PATO_0000052,sloped,shape,A shape quality inhering in a bearer by virtue of the bearer's having an oblique or slanted direction.,"A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features (points, edges, surfaces and also holes etc).",,
http://purl.obolibrary.org/obo/PATO_0001687,http://purl.obolibrary.org/obo/PATO_0000140,elevation,position,A positional quality inhering in a bearer by virtue of the bearer's vertical distance of a point above or below a reference surface.,A spatial quality inhering in a bearer by virtue of the bearer's spatial location relative to other objects in the vicinity.,,
http://purl.obolibrary.org/obo/PATO_0001823,http://purl.obolibrary.org/obo/PATO_0001822,wet,wetness,A wetness quality inhering in a bearer by virtue of the bearer's being covered by a liquid.,A quality inhering in a bearer by virtue of whether the bearer's being covered by a liquid.,,
http://purl.obolibrary.org/obo/PATO_0002143,http://purl.obolibrary.org/obo/PATO_0001481,sloped downward,sloped,,A shape quality inhering in a bearer by virtue of the bearer's having an oblique or slanted direction.,,
http://purl.obolibrary.org/obo/PCO_0000018,http://purl.obolibrary.org/obo/PCO_0000000,single-species collection of organisms,collection of organisms,"A material entity that has as parts two or more organisms, viruses, or viroids of the same species and no members of any other species.","A material entity that consists of two or more organisms, viruses, or viroids.",,
http://purl.obolibrary.org/obo/PCO_0000018,http://purl.obolibrary.org/obo/PCO_0000000,single-species collection of organisms,collection of organisms,"A material entity that has as parts two or more organisms, viruses, or viroids of the same species and no members of any other species.","A material entity that consists of two or more organisms, viruses, or viroids.",,
http://purl.obolibrary.org/obo/PCO_0000029,http://purl.obolibrary.org/obo/PCO_0000000,multi-species collection of organisms,collection of organisms,A collection of organisms that consists of two or more organisms from at least two species.,"A material entity that consists of two or more organisms, viruses, or viroids.",,
http://purl.obolibrary.org/obo/PCO_0000029,http://purl.obolibrary.org/obo/PCO_0000000,multi-species collection of organisms,collection of organisms,A collection of organisms that consists of two or more organisms from at least two species.,"A material entity that consists of two or more organisms, viruses, or viroids.",,
http://purl.obolibrary.org/obo/UO_0000047,http://purl.obolibrary.org/obo/IAO_0000003,area unit,measurement unit label,,,,
http://www.geneontology.org/formats/oboInOwl#DbXref,http://purl.obolibrary.org/obo/IAO_0000102,,data about an ontology part,,,,
http://www.geneontology.org/formats/oboInOwl#Definition,http://purl.obolibrary.org/obo/IAO_0000102,,data about an ontology part,,,,
http://www.geneontology.org/formats/oboInOwl#Subset,http://purl.obolibrary.org/obo/IAO_0000102,,data about an ontology part,,,,
http://www.geneontology.org/formats/oboInOwl#Synonym,http://purl.obolibrary.org/obo/IAO_0000102,,data about an ontology part,,,,
http://www.geneontology.org/formats/oboInOwl#SynonymType,http://purl.obolibrary.org/obo/IAO_0000102,,data about an ontology part,,,,
https://w3id.org/inbio#_000002,https://w3id.org/inbio#_000012,micronutrient,nutrient,Essential dietary elements or organic compounds that are required in only small quantities for normal physiologic processes to occur.,Various components of food that are required for nourishment.,,
https://w3id.org/inbio#_000003,https://w3id.org/inbio#_000068,establishment,invasion success,,Completing one or all phases of the invasion process.,,
https://w3id.org/inbio#_000082,http://purl.obolibrary.org/obo/NCIT_C171088,densidad de población,population group characteristic,The number of individuals per unit area.,A characteristic or attribute of a population group.,,
https://w3id.org/inbio#_000082,http://purl.obolibrary.org/obo/NCIT_C171088,densité de population,population group characteristic,The number of individuals per unit area.,A characteristic or attribute of a population group.,,
https://w3id.org/inbio#_000082,http://purl.obolibrary.org/obo/NCIT_C171088,population density,population group characteristic,The number of individuals per unit area.,A characteristic or attribute of a population group.,,
https://w3id.org/inbio#_000082,http://purl.obolibrary.org/obo/NCIT_C171088,густота популяции,population group characteristic,The number of individuals per unit area.,A characteristic or attribute of a population group.,,
https://w3id.org/inbio#_000024,https://w3id.org/inbio#_000027,invasion spread phase,invasion phase,phase of spreading in the alien range as part of the invasion process,"Sequential phases during the invasion process. Typically, four different phases are distinguished: transport, introduction, establishment and spread.",,
https://w3id.org/inbio#_000041,https://w3id.org/inbio#_000053,non-invasive species,alien species,Alien species that is not an invasive species.,Species whose presence in a region is attributable to human actions that enable them to overcome biogeographical barriers.,,
https://w3id.org/inbio#_000008,https://w3id.org/inbio#_000091,predator,enemy,An organism that lives by preying on other organisms.,"An organism that is a predator, consumer, parasite, parasitoid or pathogen of another organism.",,
https://w3id.org/inbio#_000009,https://w3id.org/inbio#_000012,mineral nutrient,nutrient,Chemical element required by organisms to perform functions necessary for life.,Various components of food that are required for nourishment.,,
https://w3id.org/inbio#_000010,http://cerrado.linkeddata.es/ecology/ccon#Biodiversity,species diversity,biodiversity,,"The biological variation found in a defined spatial area: can refer to variation at the level of genome, phenotype, species, community or ecosystem.",,"It's the degree of veriation of life forms within a given species, ecosystem, biome, or planet.
Source: wikipedia.org"
https://w3id.org/inbio#_000010,http://cerrado.linkeddata.es/ecology/ccon#Biodiversity,species diversity,biological diversity,,"The biological variation found in a defined spatial area: can refer to variation at the level of genome, phenotype, species, community or ecosystem.",,"It's the degree of veriation of life forms within a given species, ecosystem, biome, or planet.
Source: wikipedia.org"
https://w3id.org/inbio#_000016,https://w3id.org/inbio#_000079,light,resource,"That portion of the electromagnetic spectrum in the visible, ultraviolet, and infrared range.","Abiotic environmental factor necessary for survival, growth, and reproduction, such as water, light, mineral nutrients, and various forms of fixed carbon (e.g. plant material or meat).",,
https://w3id.org/inbio#_000013,https://w3id.org/inbio#_000047,genetic change,change in individual,Any change in the genome of a species,"Any change in an individual organism, e.g. concerning its size or life cycle stage",,
https://w3id.org/inbio#_000047,http://purl.obolibrary.org/obo/NCIT_C25446,change in individual,change,"Any change in an individual organism, e.g. concerning its size or life cycle stage",,,
https://w3id.org/inbio#_000073,https://w3id.org/inbio#_000047,behavioural change,change in individual,Any change in the behaviour of a species,"Any change in an individual organism, e.g. concerning its size or life cycle stage",,
https://w3id.org/inbio#_000014,http://purl.obolibrary.org/obo/NCIT_C25688,successful,status,,A condition or state at a particular time.,,
https://w3id.org/inbio#_000031,http://purl.obolibrary.org/obo/NCIT_C25688,presence,status,Being or existing in a specified place or at the specified time.,A condition or state at a particular time.,,
https://w3id.org/inbio#_000075,http://purl.obolibrary.org/obo/NCIT_C25688,absence,status,Not existing in a specified place at a specified time.,A condition or state at a particular time.,,
https://w3id.org/inbio#_000078,http://purl.obolibrary.org/obo/NCIT_C25688,in progress,status,,A condition or state at a particular time.,,
https://w3id.org/inbio#_000015,https://w3id.org/inbio#_000012,nutrient salt,nutrient,Nutrient occurring in the chemical form of salt,Various components of food that are required for nourishment.,,
https://w3id.org/inbio#_000018,https://w3id.org/inbio#_000091,parasite,enemy,An organism that lives and feeds on or in an organism of a different species and causes harm to its host.,"An organism that is a predator, consumer, parasite, parasitoid or pathogen of another organism.",,
https://w3id.org/inbio#_000020,http://purl.obolibrary.org/obo/NCIT_C25446,change in environment,change,"Any change in the environment, e.g. concerning temperature, soil nutrients or biodiversity",,,
https://w3id.org/inbio#_000055,https://w3id.org/inbio#_000091,specialist,enemy,"A species that can survive and reproduce only within a narrow range of environmental conditions using specific resources (e.g., a specific diet).","An organism that is a predator, consumer, parasite, parasitoid or pathogen of another organism.",,
https://w3id.org/inbio#_000032,https://w3id.org/inbio#_000027,invasion transport phase,invasion phase,phase of transportation to the alien range as part of the invasion process,"Sequential phases during the invasion process. Typically, four different phases are distinguished: transport, introduction, establishment and spread.",,
https://w3id.org/inbio#_000028,https://w3id.org/inbio#_000012,secondary nutrient,nutrient,"chemical elements required by organisms in moderate amounts; for plants, these are e.g. sulfur, calcium and magnesium",Various components of food that are required for nourishment.,,
https://w3id.org/inbio#_000029,http://cerrado.linkeddata.es/ecology/ccon#DiversityIndex,beta diversity index,diversity index,metric for estimating beta diversity,,,"It's a quantitative measure that reflects how many different types (such as species) there are in a dataset, and can simultaneously takes into account how evenly the basic units (such as individuals) are distributed among those types.
Source: wikipedia.org"
https://w3id.org/inbio#_000035,https://w3id.org/inbio#_000047,phenological change,change in individual,Any change in the phenology of a species,"Any change in an individual organism, e.g. concerning its size or life cycle stage",,
https://w3id.org/inbio#_000036,https://w3id.org/inbio#_000001,natural disturbance,disturbance,"disturbance that happened by some event not directly caused by human activity, e.g. storms or land slides","A disturbance is an event or process that disrupts ecosystem, community or population structure, and changes resources, substrate availability or the physical environment. Disturbances can have anthropogenic or non-anthropogenic causes.",,
https://w3id.org/inbio#_000092,https://w3id.org/inbio#_000040,anthropogenic disturbance,human activity,disturbance brought about by human activity,"Actions of human beings that have an influence on the environment and that are characteristic for human societies, i.e. they are linked to social, economic or other cultural processes.",,
https://w3id.org/inbio#_000092,https://w3id.org/inbio#_000001,anthropogenic disturbance,disturbance,disturbance brought about by human activity,"A disturbance is an event or process that disrupts ecosystem, community or population structure, and changes resources, substrate availability or the physical environment. Disturbances can have anthropogenic or non-anthropogenic causes.",,
https://w3id.org/inbio#_000037,https://w3id.org/inbio#_000045,alien range,range,An area in which a species occurs even though it lies outside its native range.,An area where a species is found in the wild.,,
https://w3id.org/inbio#_000058,https://w3id.org/inbio#_000045,native range,range,A range in which a species has evolved or in which it has arrived by natural means.,An area where a species is found in the wild.,,
https://w3id.org/inbio#_000049,https://w3id.org/inbio#_000047,morphological change,change in individual,Any change in the morpholoy of a species,"Any change in an individual organism, e.g. concerning its size or life cycle stage",,
https://w3id.org/inbio#_000052,http://cerrado.linkeddata.es/ecology/ccon#Biodiversity,animal diversity,biodiversity,Variety of animal species present in a location,"The biological variation found in a defined spatial area: can refer to variation at the level of genome, phenotype, species, community or ecosystem.",,"It's the degree of veriation of life forms within a given species, ecosystem, biome, or planet.
Source: wikipedia.org"
https://w3id.org/inbio#_000052,http://cerrado.linkeddata.es/ecology/ccon#Biodiversity,animal diversity,biological diversity,Variety of animal species present in a location,"The biological variation found in a defined spatial area: can refer to variation at the level of genome, phenotype, species, community or ecosystem.",,"It's the degree of veriation of life forms within a given species, ecosystem, biome, or planet.
Source: wikipedia.org"
https://w3id.org/inbio#_000080,http://cerrado.linkeddata.es/ecology/ccon#Biodiversity,plant diversity,biodiversity,Variety of plant species present in a location,"The biological variation found in a defined spatial area: can refer to variation at the level of genome, phenotype, species, community or ecosystem.",,"It's the degree of veriation of life forms within a given species, ecosystem, biome, or planet.
Source: wikipedia.org"
https://w3id.org/inbio#_000080,http://cerrado.linkeddata.es/ecology/ccon#Biodiversity,plant diversity,biological diversity,Variety of plant species present in a location,"The biological variation found in a defined spatial area: can refer to variation at the level of genome, phenotype, species, community or ecosystem.",,"It's the degree of veriation of life forms within a given species, ecosystem, biome, or planet.
Source: wikipedia.org"
https://w3id.org/inbio#_000094,http://cerrado.linkeddata.es/ecology/ccon#Biodiversity,genetic diversity,biodiversity,"Genetic diversity is the total number of genetic characteristics in the genetic makeup of a species, it ranges widely from the number of species to differences within species and can be attributed to the span of survival for a species. It is distinguished from genetic variability, which describes the tendency of genetic characteristics to vary.","The biological variation found in a defined spatial area: can refer to variation at the level of genome, phenotype, species, community or ecosystem.",,"It's the degree of veriation of life forms within a given species, ecosystem, biome, or planet.
Source: wikipedia.org"
https://w3id.org/inbio#_000094,http://cerrado.linkeddata.es/ecology/ccon#Biodiversity,genetic diversity,biological diversity,"Genetic diversity is the total number of genetic characteristics in the genetic makeup of a species, it ranges widely from the number of species to differences within species and can be attributed to the span of survival for a species. It is distinguished from genetic variability, which describes the tendency of genetic characteristics to vary.","The biological variation found in a defined spatial area: can refer to variation at the level of genome, phenotype, species, community or ecosystem.",,"It's the degree of veriation of life forms within a given species, ecosystem, biome, or planet.
Source: wikipedia.org"
https://w3id.org/inbio#_000061,https://w3id.org/inbio#_000012,plant nutrient,nutrient,chemical element required by plants  to perform functions necessary for life,Various components of food that are required for nourishment.,,
https://w3id.org/inbio#_000062,http://purl.obolibrary.org/obo/NCIT_C16977,morphological phenotype,phenotype,"The form and structure of an organism and its parts, including cells, that result from the interaction of its genotype and the environment. From Bio-Assay Ontology.",The assemblage of traits or outward appearance of an individual. It is the product of interactions between genes and between genes and the environment.,,
